timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1556035939589,21,Home,200,,Thread-Gruppe 1-1,text,true,,8822,147,10,10,http://localhost:30080/tools.descartes.teastore.webui/,21,0,1
1556035939575,37,List Products with different page,200,,Thread-Gruppe 1-9,text,true,,110434,895,10,10,http://localhost:30080/tools.descartes.teastore.webui/category?category=6&page=3,35,0,0
1556035939603,10,Home,200,,Thread-Gruppe 1-2,text,true,,8822,147,10,10,http://localhost:30080/tools.descartes.teastore.webui/,10,0,0
1556035939574,42,Login,200,,Thread-Gruppe 1-4,text,true,,10103,1019,10,10,http://localhost:30080/tools.descartes.teastore.webui/,28,0,0
1556035939574,28,Login-0,302,,Thread-Gruppe 1-4,,true,,754,275,10,10,http://localhost:30080/tools.descartes.teastore.webui/loginAction,28,0,0
1556035939602,14,Login-1,200,,Thread-Gruppe 1-4,text,true,,9349,744,10,10,http://localhost:30080/tools.descartes.teastore.webui/,14,0,0
1556035939568,55,Look at Product,200,,Thread-Gruppe 1-8,text,true,,134844,759,10,10,http://localhost:30080/tools.descartes.teastore.webui/product?id=36,54,0,0
1556035939568,58,Add Product to Cart,200,,Thread-Gruppe 1-10,text,true,,28676,1741,10,10,http://localhost:30080/tools.descartes.teastore.webui/cart,7,0,0
1556035939568,7,Add Product to Cart-0,302,,Thread-Gruppe 1-10,,true,,886,865,10,10,http://localhost:30080/tools.descartes.teastore.webui/cartAction,7,0,0
1556035939575,51,Add Product to Cart-1,200,,Thread-Gruppe 1-10,text,true,,27790,876,10,10,http://localhost:30080/tools.descartes.teastore.webui/cart,51,0,0
1556035939610,33,Login,200,,Thread-Gruppe 1-1,text,true,,10103,1019,10,10,http://localhost:30080/tools.descartes.teastore.webui/,26,0,0
1556035939610,26,Login-0,302,,Thread-Gruppe 1-1,,true,,754,275,10,10,http://localhost:30080/tools.descartes.teastore.webui/loginAction,26,0,0
1556035939636,7,Login-1,200,,Thread-Gruppe 1-1,text,true,,9349,744,10,10,http://localhost:30080/tools.descartes.teastore.webui/,7,0,0
1556035939613,33,Login,200,,Thread-Gruppe 1-2,text,true,,10105,1021,10,10,http://localhost:30080/tools.descartes.teastore.webui/,23,0,0
1556035939613,23,Login-0,302,,Thread-Gruppe 1-2,,true,,756,275,10,10,http://localhost:30080/tools.descartes.teastore.webui/loginAction,23,0,0
1556035939636,10,Login-1,200,,Thread-Gruppe 1-2,text,true,,9349,746,10,10,http://localhost:30080/tools.descartes.teastore.webui/,9,0,0
1556035939616,33,List Products,200,,Thread-Gruppe 1-4,text,true,,142387,770,10,10,http://localhost:30080/tools.descartes.teastore.webui/category?category=4&page=1,30,0,0
1556035939591,60,Add Product to Cart,200,,Thread-Gruppe 1-5,text,true,,25213,1739,10,10,http://localhost:30080/tools.descartes.teastore.webui/cart,9,0,0
1556035939591,9,Add Product to Cart-0,302,,Thread-Gruppe 1-5,,true,,885,864,10,10,http://localhost:30080/tools.descartes.teastore.webui/cartAction,9,0,0
1556035939600,51,Add Product to Cart-1,200,,Thread-Gruppe 1-5,text,true,,24328,875,10,10,http://localhost:30080/tools.descartes.teastore.webui/cart,51,0,0
1556035939591,62,Add Product to Cart,200,,Thread-Gruppe 1-7,text,true,,27000,1737,10,10,http://localhost:30080/tools.descartes.teastore.webui/cart,9,0,0
1556035939591,9,Add Product to Cart-0,302,,Thread-Gruppe 1-7,,true,,884,863,10,10,http://localhost:30080/tools.descartes.teastore.webui/cartAction,9,0,0
1556035939600,53,Add Product to Cart-1,200,,Thread-Gruppe 1-7,text,true,,26116,874,10,10,http://localhost:30080/tools.descartes.teastore.webui/cart,52,0,0
1556035939595,61,Add Product 2 to Cart,200,,Thread-Gruppe 1-3,text,true,,25975,1983,10,10,http://localhost:30080/tools.descartes.teastore.webui/cart,5,0,0
1556035939595,5,Add Product 2 to Cart-0,302,,Thread-Gruppe 1-3,,true,,1004,989,10,10,http://localhost:30080/tools.descartes.teastore.webui/cartAction,5,0,0
1556035939600,56,Add Product 2 to Cart-1,200,,Thread-Gruppe 1-3,text,true,,24971,994,10,10,http://localhost:30080/tools.descartes.teastore.webui/cart,56,0,0
1556035939595,64,Add Product 2 to Cart,200,,Thread-Gruppe 1-6,text,true,,26704,1979,10,10,http://localhost:30080/tools.descartes.teastore.webui/cart,16,0,0
1556035939595,16,Add Product 2 to Cart-0,302,,Thread-Gruppe 1-6,,true,,1001,988,10,10,http://localhost:30080/tools.descartes.teastore.webui/cartAction,16,0,0
1556035939611,48,Add Product 2 to Cart-1,200,,Thread-Gruppe 1-6,text,true,,25703,991,10,10,http://localhost:30080/tools.descartes.teastore.webui/cart,48,0,0
1556035939626,38,List Products with different page,200,,Thread-Gruppe 1-10,text,true,,109361,898,10,10,http://localhost:30080/tools.descartes.teastore.webui/category?category=6&page=5,37,0,0
1556035939646,19,List Products,200,,Thread-Gruppe 1-2,text,true,,105599,772,10,10,http://localhost:30080/tools.descartes.teastore.webui/category?category=6&page=1,19,0,0
1556035939643,23,List Products,200,,Thread-Gruppe 1-1,text,true,,97616,770,10,10,http://localhost:30080/tools.descartes.teastore.webui/category?category=3&page=1,20,0,0
1556035939659,12,Logout,200,,Thread-Gruppe 1-6,text,true,,10479,1824,10,10,http://localhost:30080/tools.descartes.teastore.webui/,3,0,0
1556035939659,3,Logout-0,302,,Thread-Gruppe 1-6,,true,,1344,1089,10,10,http://localhost:30080/tools.descartes.teastore.webui/loginAction,3,0,0
1556035939662,9,Logout-1,200,,Thread-Gruppe 1-6,text,true,,9135,735,10,10,http://localhost:30080/tools.descartes.teastore.webui/,9,0,0
1556035939656,15,Logout,200,,Thread-Gruppe 1-3,text,true,,10479,1827,10,10,http://localhost:30080/tools.descartes.teastore.webui/,3,0,0
1556035939656,3,Logout-0,302,,Thread-Gruppe 1-3,,true,,1344,1092,10,10,http://localhost:30080/tools.descartes.teastore.webui/loginAction,3,0,0
1556035939659,12,Logout-1,200,,Thread-Gruppe 1-3,text,true,,9135,735,10,10,http://localhost:30080/tools.descartes.teastore.webui/,12,0,0
1556035939612,65,Add Product 2 to Cart,200,,Thread-Gruppe 1-9,text,true,,26067,1980,10,10,http://localhost:30080/tools.descartes.teastore.webui/cart,24,0,0
1556035939612,24,Add Product 2 to Cart-0,302,,Thread-Gruppe 1-9,,true,,1002,988,10,10,http://localhost:30080/tools.descartes.teastore.webui/cartAction,24,0,0
1556035939636,41,Add Product 2 to Cart-1,200,,Thread-Gruppe 1-9,text,true,,25065,992,10,10,http://localhost:30080/tools.descartes.teastore.webui/cart,40,0,0
1556035939623,55,Add Product to Cart,200,,Thread-Gruppe 1-8,text,true,,24796,1737,10,10,http://localhost:30080/tools.descartes.teastore.webui/cart,13,0,0
1556035939623,13,Add Product to Cart-0,302,,Thread-Gruppe 1-8,,true,,883,864,10,10,http://localhost:30080/tools.descartes.teastore.webui/cartAction,13,0,0
1556035939636,42,Add Product to Cart-1,200,,Thread-Gruppe 1-8,text,true,,23913,873,10,10,http://localhost:30080/tools.descartes.teastore.webui/cart,42,0,0
1556035939651,27,List Products with different page,200,,Thread-Gruppe 1-5,text,true,,117742,897,10,10,http://localhost:30080/tools.descartes.teastore.webui/category?category=5&page=5,25,0,0
1556035939653,27,List Products with different page,200,,Thread-Gruppe 1-7,text,true,,118779,896,10,10,http://localhost:30080/tools.descartes.teastore.webui/category?category=5&page=1,26,0,0
1556035939671,12,Home,200,,Thread-Gruppe 1-6,text,true,,8822,147,10,10,http://localhost:30080/tools.descartes.teastore.webui/,12,0,1
1556035939672,13,Home,200,,Thread-Gruppe 1-3,text,true,,8822,147,10,10,http://localhost:30080/tools.descartes.teastore.webui/,13,0,0
1556035939677,11,Logout,200,,Thread-Gruppe 1-9,text,true,,10479,1825,10,10,http://localhost:30080/tools.descartes.teastore.webui/,3,0,0
1556035939677,3,Logout-0,302,,Thread-Gruppe 1-9,,true,,1344,1090,10,10,http://localhost:30080/tools.descartes.teastore.webui/loginAction,3,0,0
1556035939680,8,Logout-1,200,,Thread-Gruppe 1-9,text,true,,9135,735,10,10,http://localhost:30080/tools.descartes.teastore.webui/,8,0,0
1556035939650,44,Look at Product,200,,Thread-Gruppe 1-4,text,true,,156731,756,10,10,http://localhost:30080/tools.descartes.teastore.webui/product?id=8,43,0,0
1556035939679,20,List Products with different page,200,,Thread-Gruppe 1-8,text,true,,148420,895,10,10,http://localhost:30080/tools.descartes.teastore.webui/category?category=4&page=5,18,0,0
1556035939689,13,Home,200,,Thread-Gruppe 1-9,text,true,,8822,147,10,10,http://localhost:30080/tools.descartes.teastore.webui/,13,0,0
1556035939667,36,Look at Product,200,,Thread-Gruppe 1-1,text,true,,94225,757,10,10,http://localhost:30080/tools.descartes.teastore.webui/product?id=11,36,0,0
1556035939664,45,Add Product 2 to Cart,200,,Thread-Gruppe 1-10,text,true,,29381,1985,10,10,http://localhost:30080/tools.descartes.teastore.webui/cart,7,0,0
1556035939664,7,Add Product 2 to Cart-0,302,,Thread-Gruppe 1-10,,true,,1004,991,10,10,http://localhost:30080/tools.descartes.teastore.webui/cartAction,7,0,0
1556035939671,38,Add Product 2 to Cart-1,200,,Thread-Gruppe 1-10,text,true,,28377,994,10,10,http://localhost:30080/tools.descartes.teastore.webui/cart,38,0,0
1556035939685,26,Login,200,,Thread-Gruppe 1-3,text,true,,10103,1019,10,10,http://localhost:30080/tools.descartes.teastore.webui/,19,0,0
1556035939685,19,Login-0,302,,Thread-Gruppe 1-3,,true,,754,275,10,10,http://localhost:30080/tools.descartes.teastore.webui/loginAction,19,0,0
1556035939704,7,Login-1,200,,Thread-Gruppe 1-3,text,true,,9349,744,10,10,http://localhost:30080/tools.descartes.teastore.webui/,7,0,0
1556035939684,30,Login,200,,Thread-Gruppe 1-6,text,true,,10104,1020,10,10,http://localhost:30080/tools.descartes.teastore.webui/,24,0,0
1556035939684,24,Login-0,302,,Thread-Gruppe 1-6,,true,,755,275,10,10,http://localhost:30080/tools.descartes.teastore.webui/loginAction,24,0,0
1556035939708,6,Login-1,200,,Thread-Gruppe 1-6,text,true,,9349,745,10,10,http://localhost:30080/tools.descartes.teastore.webui/,6,0,0
1556035939666,54,Look at Product,200,,Thread-Gruppe 1-2,text,true,,106392,760,10,10,http://localhost:30080/tools.descartes.teastore.webui/product?id=203,53,0,0
1556035939709,22,Logout,200,,Thread-Gruppe 1-10,text,true,,10479,1827,10,10,http://localhost:30080/tools.descartes.teastore.webui/,3,0,0
1556035939709,3,Logout-0,302,,Thread-Gruppe 1-10,,true,,1344,1092,10,10,http://localhost:30080/tools.descartes.teastore.webui/loginAction,3,0,0
1556035939712,19,Logout-1,200,,Thread-Gruppe 1-10,text,true,,9135,735,10,10,http://localhost:30080/tools.descartes.teastore.webui/,19,0,0
1556035939703,30,Add Product to Cart,200,,Thread-Gruppe 1-1,text,true,,26996,1735,10,10,http://localhost:30080/tools.descartes.teastore.webui/cart,8,0,0
1556035939703,8,Add Product to Cart-0,302,,Thread-Gruppe 1-1,,true,,883,862,10,10,http://localhost:30080/tools.descartes.teastore.webui/cartAction,8,0,0
1556035939711,22,Add Product to Cart-1,200,,Thread-Gruppe 1-1,text,true,,26113,873,10,10,http://localhost:30080/tools.descartes.teastore.webui/cart,21,0,0
1556035939714,24,List Products,200,,Thread-Gruppe 1-6,text,true,,118757,771,10,10,http://localhost:30080/tools.descartes.teastore.webui/category?category=5&page=1,23,0,0
1556035939711,28,List Products,200,,Thread-Gruppe 1-3,text,true,,142387,770,10,10,http://localhost:30080/tools.descartes.teastore.webui/category?category=4&page=1,27,0,0
1556035939731,10,Home,200,,Thread-Gruppe 1-10,text,true,,8822,147,10,10,http://localhost:30080/tools.descartes.teastore.webui/,10,0,1
1556035939681,66,Add Product 2 to Cart,200,,Thread-Gruppe 1-7,text,true,,27692,1981,10,10,http://localhost:30080/tools.descartes.teastore.webui/cart,5,0,0
1556035939681,5,Add Product 2 to Cart-0,302,,Thread-Gruppe 1-7,,true,,1002,989,10,10,http://localhost:30080/tools.descartes.teastore.webui/cartAction,5,0,0
1556035939687,60,Add Product 2 to Cart-1,200,,Thread-Gruppe 1-7,text,true,,26690,992,10,10,http://localhost:30080/tools.descartes.teastore.webui/cart,60,0,0
1556035939679,75,Add Product 2 to Cart,200,,Thread-Gruppe 1-5,text,true,,25922,1983,10,10,http://localhost:30080/tools.descartes.teastore.webui/cart,4,0,0
1556035939679,4,Add Product 2 to Cart-0,302,,Thread-Gruppe 1-5,,true,,1003,990,10,10,http://localhost:30080/tools.descartes.teastore.webui/cartAction,4,0,0
1556035939683,71,Add Product 2 to Cart-1,200,,Thread-Gruppe 1-5,text,true,,24919,993,10,10,http://localhost:30080/tools.descartes.teastore.webui/cart,71,0,0
1556035939754,7,Logout,200,,Thread-Gruppe 1-5,text,true,,10479,1826,10,10,http://localhost:30080/tools.descartes.teastore.webui/,2,0,0
1556035939754,2,Logout-0,302,,Thread-Gruppe 1-5,,true,,1344,1091,10,10,http://localhost:30080/tools.descartes.teastore.webui/loginAction,2,0,0
1556035939756,5,Logout-1,200,,Thread-Gruppe 1-5,text,true,,9135,735,10,10,http://localhost:30080/tools.descartes.teastore.webui/,5,0,0
1556035939702,60,Login,200,,Thread-Gruppe 1-9,text,true,,10104,1020,10,10,http://localhost:30080/tools.descartes.teastore.webui/,39,0,0
1556035939702,39,Login-0,302,,Thread-Gruppe 1-9,,true,,755,275,10,10,http://localhost:30080/tools.descartes.teastore.webui/loginAction,39,0,0
1556035939741,21,Login-1,200,,Thread-Gruppe 1-9,text,true,,9349,745,10,10,http://localhost:30080/tools.descartes.teastore.webui/,21,0,0
1556035939720,42,Add Product to Cart,200,,Thread-Gruppe 1-2,text,true,,28894,1741,10,10,http://localhost:30080/tools.descartes.teastore.webui/cart,4,0,0
1556035939720,4,Add Product to Cart-0,302,,Thread-Gruppe 1-2,,true,,886,865,10,10,http://localhost:30080/tools.descartes.teastore.webui/cartAction,4,0,0
1556035939724,38,Add Product to Cart-1,200,,Thread-Gruppe 1-2,text,true,,28008,876,10,10,http://localhost:30080/tools.descartes.teastore.webui/cart,38,0,0
1556035939695,77,Add Product to Cart,200,,Thread-Gruppe 1-4,text,true,,30171,1731,10,10,http://localhost:30080/tools.descartes.teastore.webui/cart,5,0,0
1556035939695,5,Add Product to Cart-0,302,,Thread-Gruppe 1-4,,true,,880,861,10,10,http://localhost:30080/tools.descartes.teastore.webui/cartAction,5,0,0
1556035939700,72,Add Product to Cart-1,200,,Thread-Gruppe 1-4,text,true,,29291,870,10,10,http://localhost:30080/tools.descartes.teastore.webui/cart,71,0,0
1556035939733,39,List Products with different page,200,,Thread-Gruppe 1-1,text,true,,97636,895,10,10,http://localhost:30080/tools.descartes.teastore.webui/category?category=3&page=1,28,0,0
1556035939700,73,Add Product 2 to Cart,200,,Thread-Gruppe 1-8,text,true,,25504,1980,10,10,http://localhost:30080/tools.descartes.teastore.webui/cart,6,0,0
1556035939700,6,Add Product 2 to Cart-0,302,,Thread-Gruppe 1-8,,true,,1002,988,10,10,http://localhost:30080/tools.descartes.teastore.webui/cartAction,6,0,0
1556035939706,67,Add Product 2 to Cart-1,200,,Thread-Gruppe 1-8,text,true,,24502,992,10,10,http://localhost:30080/tools.descartes.teastore.webui/cart,67,0,0
1556035939747,26,Logout,200,,Thread-Gruppe 1-7,text,true,,10479,1825,10,10,http://localhost:30080/tools.descartes.teastore.webui/,12,0,0
1556035939747,12,Logout-0,302,,Thread-Gruppe 1-7,,true,,1344,1090,10,10,http://localhost:30080/tools.descartes.teastore.webui/loginAction,12,0,0
1556035939759,14,Logout-1,200,,Thread-Gruppe 1-7,text,true,,9135,735,10,10,http://localhost:30080/tools.descartes.teastore.webui/,14,0,0
1556035939762,12,Home,200,,Thread-Gruppe 1-5,text,true,,8822,147,10,10,http://localhost:30080/tools.descartes.teastore.webui/,12,0,0
1556035939742,34,Login,200,,Thread-Gruppe 1-10,text,true,,10105,1022,10,10,http://localhost:30080/tools.descartes.teastore.webui/,29,0,0
1556035939742,29,Login-0,302,,Thread-Gruppe 1-10,,true,,756,276,10,10,http://localhost:30080/tools.descartes.teastore.webui/loginAction,29,0,0
1556035939771,5,Login-1,200,,Thread-Gruppe 1-10,text,true,,9349,746,10,10,http://localhost:30080/tools.descartes.teastore.webui/,5,0,0
1556035939773,9,Home,200,,Thread-Gruppe 1-7,text,true,,8822,147,10,10,http://localhost:30080/tools.descartes.teastore.webui/,9,0,1
1556035939773,10,Logout,200,,Thread-Gruppe 1-8,text,true,,10479,1825,10,10,http://localhost:30080/tools.descartes.teastore.webui/,3,0,0
1556035939773,3,Logout-0,302,,Thread-Gruppe 1-8,,true,,1344,1090,10,10,http://localhost:30080/tools.descartes.teastore.webui/loginAction,3,0,0
1556035939776,7,Logout-1,200,,Thread-Gruppe 1-8,text,true,,9135,735,10,10,http://localhost:30080/tools.descartes.teastore.webui/,7,0,0
1556035939784,4,Home,200,,Thread-Gruppe 1-8,text,true,,8822,147,10,10,http://localhost:30080/tools.descartes.teastore.webui/,4,0,0
1556035939762,30,List Products with different page,200,,Thread-Gruppe 1-2,text,true,,105918,898,10,10,http://localhost:30080/tools.descartes.teastore.webui/category?category=6&page=4,29,0,0
1556035939762,32,List Products,200,,Thread-Gruppe 1-9,text,true,,97616,771,10,10,http://localhost:30080/tools.descartes.teastore.webui/category?category=3&page=1,31,0,0
1556035939774,24,Login,200,,Thread-Gruppe 1-5,text,true,,10104,1020,10,10,http://localhost:30080/tools.descartes.teastore.webui/,17,0,0
1556035939774,17,Login-0,302,,Thread-Gruppe 1-5,,true,,755,275,10,10,http://localhost:30080/tools.descartes.teastore.webui/loginAction,17,0,0
1556035939791,7,Login-1,200,,Thread-Gruppe 1-5,text,true,,9349,745,10,10,http://localhost:30080/tools.descartes.teastore.webui/,7,0,0
1556035939739,61,Look at Product,200,,Thread-Gruppe 1-6,text,true,,110961,759,10,10,http://localhost:30080/tools.descartes.teastore.webui/product?id=415,60,0,0
1556035939772,30,List Products with different page,200,,Thread-Gruppe 1-4,text,true,,148418,892,10,10,http://localhost:30080/tools.descartes.teastore.webui/category?category=4&page=5,28,0,0
1556035939740,64,Look at Product,200,,Thread-Gruppe 1-3,text,true,,135981,756,10,10,http://localhost:30080/tools.descartes.teastore.webui/product?id=8,63,0,0
1556035939783,29,Login,200,,Thread-Gruppe 1-7,text,true,,10103,1019,10,10,http://localhost:30080/tools.descartes.teastore.webui/,22,0,0
1556035939783,22,Login-0,302,,Thread-Gruppe 1-7,,true,,754,275,10,10,http://localhost:30080/tools.descartes.teastore.webui/loginAction,22,0,0
1556035939805,7,Login-1,200,,Thread-Gruppe 1-7,text,true,,9349,744,10,10,http://localhost:30080/tools.descartes.teastore.webui/,7,0,0
1556035939798,19,List Products,200,,Thread-Gruppe 1-5,text,true,,100621,771,10,10,http://localhost:30080/tools.descartes.teastore.webui/category?category=2&page=1,18,0,0
1556035939789,30,Login,200,,Thread-Gruppe 1-8,text,true,,10104,1020,10,10,http://localhost:30080/tools.descartes.teastore.webui/,17,0,0
1556035939789,17,Login-0,302,,Thread-Gruppe 1-8,,true,,755,275,10,10,http://localhost:30080/tools.descartes.teastore.webui/loginAction,17,0,0
1556035939806,13,Login-1,200,,Thread-Gruppe 1-8,text,true,,9349,745,10,10,http://localhost:30080/tools.descartes.teastore.webui/,13,0,0
1556035939777,47,List Products,200,,Thread-Gruppe 1-10,text,true,,118757,772,10,10,http://localhost:30080/tools.descartes.teastore.webui/category?category=5&page=1,45,0,0
1556035939772,64,Add Product 2 to Cart,200,,Thread-Gruppe 1-1,text,true,,27678,1977,10,10,http://localhost:30080/tools.descartes.teastore.webui/cart,9,0,0
1556035939772,9,Add Product 2 to Cart-0,302,,Thread-Gruppe 1-1,,true,,1000,987,10,10,http://localhost:30080/tools.descartes.teastore.webui/cartAction,9,0,0
1556035939781,55,Add Product 2 to Cart-1,200,,Thread-Gruppe 1-1,text,true,,26678,990,10,10,http://localhost:30080/tools.descartes.teastore.webui/cart,55,0,0
1556035939795,50,Look at Product,200,,Thread-Gruppe 1-9,text,true,,94947,758,10,10,http://localhost:30080/tools.descartes.teastore.webui/product?id=34,49,0,0
1556035939813,32,List Products,200,,Thread-Gruppe 1-7,text,true,,142387,770,10,10,http://localhost:30080/tools.descartes.teastore.webui/category?category=4&page=1,30,0,0
1556035939793,54,Add Product 2 to Cart,200,,Thread-Gruppe 1-2,text,true,,29583,1985,10,10,http://localhost:30080/tools.descartes.teastore.webui/cart,14,0,0
1556035939793,14,Add Product 2 to Cart-0,302,,Thread-Gruppe 1-2,,true,,1004,991,10,10,http://localhost:30080/tools.descartes.teastore.webui/cartAction,14,0,0
1556035939807,40,Add Product 2 to Cart-1,200,,Thread-Gruppe 1-2,text,true,,28579,994,10,10,http://localhost:30080/tools.descartes.teastore.webui/cart,40,0,0
1556035939819,34,List Products,200,,Thread-Gruppe 1-8,text,true,,105599,771,10,10,http://localhost:30080/tools.descartes.teastore.webui/category?category=6&page=1,33,0,0
1556035939801,54,Add Product to Cart,200,,Thread-Gruppe 1-6,text,true,,26020,1740,10,10,http://localhost:30080/tools.descartes.teastore.webui/cart,9,0,0
1556035939801,9,Add Product to Cart-0,302,,Thread-Gruppe 1-6,,true,,886,864,10,10,http://localhost:30080/tools.descartes.teastore.webui/cartAction,9,0,0
1556035939810,45,Add Product to Cart-1,200,,Thread-Gruppe 1-6,text,true,,25134,876,10,10,http://localhost:30080/tools.descartes.teastore.webui/cart,44,0,0
1556035939836,19,Logout,200,,Thread-Gruppe 1-1,text,true,,10479,1823,10,10,http://localhost:30080/tools.descartes.teastore.webui/,4,0,0
1556035939836,4,Logout-0,302,,Thread-Gruppe 1-1,,true,,1344,1088,10,10,http://localhost:30080/tools.descartes.teastore.webui/loginAction,4,0,0
1556035939840,15,Logout-1,200,,Thread-Gruppe 1-1,text,true,,9135,735,10,10,http://localhost:30080/tools.descartes.teastore.webui/,15,0,0
1556035939804,52,Add Product to Cart,200,,Thread-Gruppe 1-3,text,true,,25232,1731,10,10,http://localhost:30080/tools.descartes.teastore.webui/cart,6,0,0
1556035939804,6,Add Product to Cart-0,302,,Thread-Gruppe 1-3,,true,,880,861,10,10,http://localhost:30080/tools.descartes.teastore.webui/cartAction,6,0,0
1556035939810,46,Add Product to Cart-1,200,,Thread-Gruppe 1-3,text,true,,24352,870,10,10,http://localhost:30080/tools.descartes.teastore.webui/cart,46,0,0
1556035939847,13,Logout,200,,Thread-Gruppe 1-2,text,true,,10479,1827,10,10,http://localhost:30080/tools.descartes.teastore.webui/,4,0,0
1556035939847,4,Logout-0,302,,Thread-Gruppe 1-2,,true,,1344,1092,10,10,http://localhost:30080/tools.descartes.teastore.webui/loginAction,4,0,0
1556035939851,9,Logout-1,200,,Thread-Gruppe 1-2,text,true,,9135,735,10,10,http://localhost:30080/tools.descartes.teastore.webui/,9,0,0
1556035939855,7,Home,200,,Thread-Gruppe 1-1,text,true,,8822,147,10,10,http://localhost:30080/tools.descartes.teastore.webui/,7,0,1
1556035939861,9,Home,200,,Thread-Gruppe 1-2,text,true,,8822,147,10,10,http://localhost:30080/tools.descartes.teastore.webui/,9,0,0
1556035939855,22,List Products with different page,200,,Thread-Gruppe 1-6,text,true,,117876,898,10,10,http://localhost:30080/tools.descartes.teastore.webui/category?category=5&page=3,21,0,0
1556035939857,22,List Products with different page,200,,Thread-Gruppe 1-3,text,true,,142539,892,10,10,http://localhost:30080/tools.descartes.teastore.webui/category?category=4&page=4,20,0,0
1556035939870,20,Login,200,,Thread-Gruppe 1-2,text,true,,10104,1020,10,10,http://localhost:30080/tools.descartes.teastore.webui/,14,0,0
1556035939870,14,Login-0,302,,Thread-Gruppe 1-2,,true,,755,275,10,10,http://localhost:30080/tools.descartes.teastore.webui/loginAction,14,0,0
1556035939884,6,Login-1,200,,Thread-Gruppe 1-2,text,true,,9349,745,10,10,http://localhost:30080/tools.descartes.teastore.webui/,6,0,0
1556035939862,32,Login,200,,Thread-Gruppe 1-1,text,true,,10105,1021,10,10,http://localhost:30080/tools.descartes.teastore.webui/,24,0,0
1556035939862,24,Login-0,302,,Thread-Gruppe 1-1,,true,,756,275,10,10,http://localhost:30080/tools.descartes.teastore.webui/loginAction,24,0,0
1556035939886,8,Login-1,200,,Thread-Gruppe 1-1,text,true,,9349,746,10,10,http://localhost:30080/tools.descartes.teastore.webui/,8,0,0
1556035939891,10,List Products,200,,Thread-Gruppe 1-2,text,true,,118757,771,10,10,http://localhost:30080/tools.descartes.teastore.webui/category?category=5&page=1,9,0,0
1556035939894,18,List Products,200,,Thread-Gruppe 1-1,text,true,,142387,772,10,10,http://localhost:30080/tools.descartes.teastore.webui/category?category=4&page=1,17,0,0
1556035939803,174,Add Product 2 to Cart,200,,Thread-Gruppe 1-4,text,true,,30864,1975,10,10,http://localhost:30080/tools.descartes.teastore.webui/cart,9,0,0
1556035939803,9,Add Product 2 to Cart-0,302,,Thread-Gruppe 1-4,,true,,1000,985,10,10,http://localhost:30080/tools.descartes.teastore.webui/cartAction,9,0,0
1556035939812,165,Add Product 2 to Cart-1,200,,Thread-Gruppe 1-4,text,true,,29864,990,10,10,http://localhost:30080/tools.descartes.teastore.webui/cart,165,0,0
1556035939846,136,Look at Product,200,,Thread-Gruppe 1-7,text,true,,144229,757,10,10,http://localhost:30080/tools.descartes.teastore.webui/product?id=17,132,0,0
1556035939880,104,Add Product 2 to Cart,200,,Thread-Gruppe 1-3,text,true,,25934,1975,10,10,http://localhost:30080/tools.descartes.teastore.webui/cart,9,0,0
1556035939880,9,Add Product 2 to Cart-0,302,,Thread-Gruppe 1-3,,true,,1000,985,10,10,http://localhost:30080/tools.descartes.teastore.webui/cartAction,9,0,0
1556035939889,95,Add Product 2 to Cart-1,200,,Thread-Gruppe 1-3,text,true,,24934,990,10,10,http://localhost:30080/tools.descartes.teastore.webui/cart,94,0,0
1556035939825,161,Look at Product,200,,Thread-Gruppe 1-10,text,true,,119122,760,10,10,http://localhost:30080/tools.descartes.teastore.webui/product?id=425,159,0,0
1556035939913,73,Look at Product,200,,Thread-Gruppe 1-1,text,true,,143856,759,10,10,http://localhost:30080/tools.descartes.teastore.webui/product?id=38,73,0,0
1556035939818,170,Look at Product,200,,Thread-Gruppe 1-5,text,true,,88079,759,10,10,http://localhost:30080/tools.descartes.teastore.webui/product?id=246,169,0,0
1556035939854,137,Look at Product,200,,Thread-Gruppe 1-8,text,true,,90852,759,10,10,http://localhost:30080/tools.descartes.teastore.webui/product?id=235,136,0,0
1556035939845,151,Add Product to Cart,200,,Thread-Gruppe 1-9,text,true,,27449,1737,10,10,http://localhost:30080/tools.descartes.teastore.webui/cart,11,0,0
1556035939845,11,Add Product to Cart-0,302,,Thread-Gruppe 1-9,,true,,884,863,10,10,http://localhost:30080/tools.descartes.teastore.webui/cartAction,11,0,0
1556035939856,140,Add Product to Cart-1,200,,Thread-Gruppe 1-9,text,true,,26565,874,10,10,http://localhost:30080/tools.descartes.teastore.webui/cart,140,0,0
1556035939978,19,Logout,200,,Thread-Gruppe 1-4,text,true,,10479,1823,10,10,http://localhost:30080/tools.descartes.teastore.webui/,12,0,0
1556035939978,12,Logout-0,302,,Thread-Gruppe 1-4,,true,,1344,1088,10,10,http://localhost:30080/tools.descartes.teastore.webui/loginAction,12,0,0
1556035939990,7,Logout-1,200,,Thread-Gruppe 1-4,text,true,,9135,735,10,10,http://localhost:30080/tools.descartes.teastore.webui/,7,0,0
1556035939984,16,Logout,200,,Thread-Gruppe 1-3,text,true,,10479,1823,10,10,http://localhost:30080/tools.descartes.teastore.webui/,5,0,0
